t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
4.490000,4.968217,1.099014,-1.805360,-0.392308,0.194695,0.907608,11.4647,23.4717
4.495000,4.953636,1.011621,-1.836637,-0.400134,0.196355,0.883553,12.6903,23.8769
4.500000,4.936594,0.933454,-1.862988,-0.416662,0.221176,0.896988,13.9058,24.2705
4.505000,4.913796,0.848760,-1.888512,-0.429265,0.233643,0.880484,15.1101,24.6524
4.510000,4.893333,0.763401,-1.909511,-0.420913,0.241995,0.864974,16.3024,25.0224
4.515000,4.870747,0.672283,-1.921384,-0.400490,0.289637,0.845771,17.4816,25.3802
4.520000,4.833586,0.601736,-1.937733,-0.428687,0.281356,0.844098,18.6469,25.7258
4.525000,4.805067,0.510637,-1.951225,-0.433212,0.299171,0.843786,19.7973,26.0589
4.530000,4.757206,0.426306,-1.951866,-0.461673,0.316500,0.837739,20.9318,26.3795
4.535000,4.728918,0.343994,-1.970171,-0.457801,0.332693,0.825851,22.0496,26.6873
4.540000,4.674190,0.253223,-1.970558,-0.439442,0.369499,0.834472,23.1498,26.9822
4.545000,4.628967,0.168119,-1.974819,-0.451108,0.371732,0.815311,24.2315,27.2640
4.550000,4.571267,0.084168,-1.962098,-0.451687,0.382902,0.802532,25.2938,27.5326
4.555000,4.520154,-0.003653,-1.949412,-0.471375,0.411890,0.779937,26.3358,27.7880
4.560000,4.468338,-0.085176,-1.950952,-0.495951,0.388867,0.789036,27.3569,28.0299
4.565000,4.402020,-0.161529,-1.927893,-0.467295,0.406637,0.781221,28.3560,28.2582
4.570000,4.338144,-0.242449,-1.923226,-0.488678,0.436177,0.772247,29.3325,28.4729
4.575000,4.273010,-0.331424,-1.902489,-0.484235,0.444946,0.752170,30.2856,28.6738
4.580000,4.201105,-0.406316,-1.884561,-0.485946,0.473999,0.759192,31.2144,28.8608
4.585000,4.127624,-0.473377,-1.873170,-0.471144,0.467526,0.735584,32.1183,29.0339
4.590000,4.047263,-0.574818,-1.841421,-0.490531,0.468705,0.728519,32.9965,29.1930
4.595000,3.982483,-0.640886,-1.815430,-0.508295,0.492389,0.744289,33.8483,29.3379
4.600000,3.893093,-0.709429,-1.793826,-0.503559,0.495089,0.699459,34.6731,29.4686
4.605000,3.810566,-0.786160,-1.765996,-0.510788,0.504768,0.713566,35.4702,29.5851
4.610000,3.714946,-0.862890,-1.730350,-0.513274,0.512566,0.688448,36.2389,29.6873
4.615000,3.630512,-0.927828,-1.702312,-0.502609,0.521091,0.708081,36.9786,29.7751
4.620000,3.535925,-1.001635,-1.671813,-0.495661,0.520529,0.698823,37.6888,29.8485
4.625000,3.447546,-1.070123,-1.642259,-0.494786,0.543002,0.702166,38.3688,29.9075
4.630000,3.336370,-1.145940,-1.608956,-0.499438,0.551258,0.646765,39.0182,29.9520
4.635000,3.246398,-1.208701,-1.576829,-0.501749,0.544367,0.674055,39.6364,29.9821
4.640000,3.140431,-1.263463,-1.536456,-0.480717,0.548185,0.657757,40.2229,29.9976
4.645000,3.042588,-1.334036,-1.506831,-0.507027,0.573000,0.637621,40.7772,29.9987
4.650000,2.925053,-1.380807,-1.470919,-0.515669,0.557250,0.656601,41.2990,29.9852
4.655000,2.825368,-1.452519,-1.438014,-0.501523,0.593167,0.661142,41.7877,29.9572
4.660000,2.713167,-1.504787,-1.407042,-0.487267,0.570494,0.628479,42.2430,29.9148
4.665000,2.605915,-1.564793,-1.368457,-0.501647,0.597110,0.648794,42.6646,29.8578
4.670000,2.484391,-1.622279,-1.338208,-0.500582,0.585104,0.616198,43.0520,29.7865
4.675000,2.373636,-1.668602,-1.299510,-0.495266,0.586675,0.621805,43.4051,29.7007
4.680000,2.254699,-1.734173,-1.267449,-0.498060,0.635733,0.631582,43.7234,29.6006
4.685000,2.133333,-1.785663,-1.240188,-0.507511,0.618800,0.630848,44.0068,29.4861
4.690000,2.009222,-1.840561,-1.205274,-0.504112,0.607463,0.630927,44.2550,29.3574
4.695000,1.896341,-1.888478,-1.171817,-0.510536,0.602313,0.622663,44.4679,29.2145
4.700000,1.766549,-1.947911,-1.156973,-0.485217,0.610831,0.616949,44.6452,29.0575
4.705000,1.651129,-1.984602,-1.123147,-0.492258,0.605227,0.629488,44.7868,28.8864
4.710000,1.521515,-2.030266,-1.107273,-0.476236,0.622111,0.626381,44.8926,28.7014
4.715000,1.393902,-2.091671,-1.073273,-0.485358,0.627652,0.620184,44.9625,28.5024
4.720000,1.264033,-2.138030,-1.051765,-0.488317,0.638141,0.606071,44.9964,28.2897
4.725000,1.146832,-2.189567,-1.036283,-0.469845,0.616095,0.627298,44.9944,28.0633
4.730000,1.011897,-2.222174,-1.015692,-0.454130,0.636047,0.611877,44.9565,27.8234
4.735000,0.877891,-2.262124,-0.997135,-0.459293,0.625964,0.620662,44.8826,27.5699
4.740000,0.762522,-2.320837,-0.976447,-0.464470,0.615033,0.631563,44.7728,27.3032
4.745000,0.621962,-2.365492,-0.958423,-0.461305,0.623092,0.634428,44.6272,27.0232
4.750000,0.484129,-2.398091,-0.946625,-0.443354,0.619491,0.672171,44.4460,26.7302
4.755000,0.363559,-2.433442,-0.934757,-0.434892,0.644456,0.650046,44.2292,26.4242
4.760000,0.227231,-2.475989,-0.939380,-0.436893,0.637328,0.642263,43.9771,26.1055
4.765000,0.092913,-2.513583,-0.933891,-0.429752,0.622187,0.653283,43.6898,25.7742
4.770000,-0.018387,-2.550456,-0.919981,-0.438487,0.618078,0.652251,43.3676,25.4303
4.775000,-0.166950,-2.596217,-0.929064,-0.415199,0.631252,0.659505,43.0107,25.0742
4.780000,-0.286023,-2.625587,-0.917041,-0.416637,0.603900,0.652862,42.6194,24.7060
4.785000,-0.424826,-2.671648,-0.936305,-0.421263,0.610759,0.678718,42.1941,24.3258
4.790000,-0.555957,-2.695609,-0.946946,-0.409989,0.617337,0.679944,41.7350,23.9338
4.795000,-0.677188,-2.736203,-0.946017,-0.404920,0.606320,0.677881,41.2426,23.5303
4.800000,-0.809770,-2.768355,-0.957504,-0.380432,0.600988,0.690940,40.7172,23.1154
4.805000,-0.933918,-2.792697,-0.980064,-0.372488,0.595476,0.707798,40.1593,22.6893
4.810000,-1.065254,-2.831604,-0.988596,-0.383707,0.582011,0.712647,39.5692,22.2523
4.815000,-1.187460,-2.858011,-1.005830,-0.374374,0.585489,0.735915,38.9476,21.8044
4.820000,-1.315720,-2.879506,-1.036492,-0.350003,0.581412,0.745218,38.2948,21.3461
4.825000,-1.441142,-2.893758,-1.069600,-0.354081,0.574024,0.727278,37.6113,20.8774
4.830000,-1.568337,-2.937601,-1.098449,-0.347911,0.562420,0.769767,36.8978,20.3986
4.835000,-1.694900,-2.950223,-1.132773,-0.346256,0.568653,0.779277,36.1549,19.9100
4.840000,-1.806227,-2.963191,-1.161137,-0.348575,0.524843,0.776215,35.3830,19.4117
4.845000,-1.921584,-2.987457,-1.188235,-0.328247,0.542990,0.779298,34.5828,18.9040
4.850000,-2.041250,-3.021451,-1.234071,-0.312472,0.518231,0.784049,33.7550,18.3872
4.855000,-2.151374,-3.034136,-1.277300,-0.286842,0.518590,0.783760,32.9002,17.8615
4.860000,-2.263808,-3.035876,-1.316739,-0.310420,0.495984,0.795040,32.0191,17.3272
4.865000,-2.376365,-3.039680,-1.361910,-0.314799,0.504883,0.829320,31.1124,16.7845
4.870000,-2.482239,-3.050284,-1.407356,-0.288559,0.489986,0.836978,30.1809,16.2336
4.875000,-2.599907,-3.067776,-1.451669,-0.266626,0.476799,0.852390,29.2252,15.6750
4.880000,-2.714429,-3.074921,-1.508991,-0.249171,0.471757,0.846088,28.2461,15.1087
4.885000,-2.807339,-3.075655,-1.569906,-0.249948,0.452410,0.867722,27.2445,14.5351
4.890000,-2.912165,-3.077483,-1.628668,-0.229302,0.422382,0.883528,26.2211,13.9545
4.895000,-3.006218,-3.060367,-1.677226,-0.233980,0.420704,0.879546,25.1767,13.3672
4.900000,-3.109663,-3.059200,-1.734028,-0.194262,0.396370,0.889060,24.1122,12.7734
4.905000,-3.207370,-3.050228,-1.803314,-0.199409,0.369087,0.903530,23.0284,12.1734
4.910000,-3.292020,-3.035926,-1.859140,-0.217030,0.357961,0.920028,21.9263,11.5675
4.915000,-3.403144,-3.017222,-1.922153,-0.175360,0.361727,0.943430,20.8065,10.9561
4.920000,-3.469486,-3.011885,-1.982060,-0.162756,0.326670,0.938798,19.6702,10.3393
4.925000,-3.558894,-2.986016,-2.049644,-0.169616,0.320800,0.942989,18.5181,9.7175
4.930000,-3.633240,-2.963640,-2.109177,-0.156779,0.301137,0.931287,17.3513,9.0911
4.935000,-3.717814,-2.926443,-2.175727,-0.141576,0.268519,0.956522,16.1705,8.4602
4.940000,-3.787471,-2.897549,-2.236571,-0.134546,0.255429,0.961218,14.9769,7.8252
4.945000,-3.857602,-2.864013,-2.310661,-0.149718,0.244258,0.957014,13.7712,7.1865
4.950000,-3.936831,-2.830534,-2.367054,-0.116438,0.213710,0.974988,12.5546,6.5443
4.955000,-3.982298,-2.790882,-2.437300,-0.101552,0.197537,0.978858,11.3279,5.8989
4.960000,-4.056848,-2.744663,-2.500085,-0.085226,0.164047,0.971626,10.0922,5.2507
4.965000,-4.107639,-2.705056,-2.561065,-0.084872,0.158202,0.993668,8.8484,4.5999
4.970000,-4.167648,-2.649253,-2.624309,-0.056500,0.133897,0.985905,7.5975,3.9469
4.975000,-4.215776,-2.586217,-2.682735,-0.051006,0.109525,0.991742,6.3406,3.2920
4.980000,-4.277143,-2.545569,-2.742010,-0.034908,0.092100,0.998439,5.0785,2.6355
4.985000,-4.324845,-2.486697,-2.806839,-0.039739,0.082385,0.991257,3.8125,1.9778
4.990000,-4.360830,-2.425122,-2.860616,-0.023749,0.058093,0.992341,2.5433,1.3190
4.995000,-4.398788,-2.368933,-2.897898,-0.020806,0.029657,0.999234,1.2722,0.6597
5.000000,-4.440915,-2.306797,-2.964157,0.006042,-0.004914,1.010067,0.0000,0.0000
5.005000,-4.481727,-2.234660,-3.013787,0.002733,-0.023134,1.007969,-1.2722,-0.6597
5.010000,-4.502793,-2.161247,-3.061770,0.019353,-0.046375,0.985118,-2.5433,-1.3190
5.015000,-4.524436,-2.097058,-3.105628,0.030728,-0.051074,1.008081,-3.8125,-1.9778
5.020000,-4.551568,-2.017459,-3.149172,0.037585,-0.100072,1.002244,-5.0785,-2.6355
5.025000,-4.564062,-1.951244,-3.193937,0.063488,-0.107599,0.995772,-6.3406,-3.2920
5.030000,-4.582793,-1.867097,-3.225508,0.058624,-0.131784,0.999055,-7.5975,-3.9469
5.035000,-4.598316,-1.798379,-3.254602,0.076994,-0.122661,0.988481,-8.8484,-4.5999
5.040000,-4.593365,-1.711604,-3.295182,0.094795,-0.174187,0.976496,-10.0922,-5.2507
5.045000,-4.597138,-1.637549,-3.318295,0.111449,-0.198252,0.984749,-11.3279,-5.8989
5.050000,-4.601208,-1.564413,-3.335110,0.112201,-0.207228,0.975945,-12.5546,-6.5443
5.055000,-4.592456,-1.476284,-3.363102,0.144950,-0.241750,0.951487,-13.7712,-7.1865
5.060000,-4.584637,-1.396977,-3.385671,0.118525,-0.258323,0.961776,-14.9769,-7.8252
5.065000,-4.575629,-1.311276,-3.420114,0.158274,-0.273238,0.953876,-16.1705,-8.4602
5.070000,-4.565841,-1.224488,-3.422799,0.155109,-0.287477,0.924201,-17.3513,-9.0911
5.075000,-4.550362,-1.151233,-3.426498,0.177007,-0.312851,0.945566,-18.5181,-9.7175
5.080000,-4.517655,-1.070686,-3.439287,0.174449,-0.323718,0.946765,-19.6702,-10.3393
5.085000,-4.499916,-0.983822,-3.440816,0.184089,-0.353644,0.916673,-20.8065,-10.9561
5.090000,-4.465345,-0.894383,-3.456871,0.209861,-0.376350,0.899922,-21.9263,-11.5675
5.095000,-4.418696,-0.826196,-3.445212,0.191189,-0.373905,0.893912,-23.0284,-12.1734
5.100000,-4.392588,-0.739748,-3.437342,0.224785,-0.397393,0.908827,-24.1122,-12.7734
5.105000,-4.343116,-0.670809,-3.441241,0.228273,-0.415535,0.893118,-25.1767,-13.3672
5.110000,-4.304746,-0.591224,-3.429450,0.224928,-0.417672,0.869033,-26.2211,-13.9545
5.115000,-4.254170,-0.509804,-3.410464,0.248597,-0.439760,0.857309,-27.2445,-14.5351
5.120000,-4.199438,-0.440495,-3.393137,0.260751,-0.454826,0.839294,-28.2461,-15.1087
5.125000,-4.153031,-0.361443,-3.376334,0.276831,-0.449469,0.843829,-29.2252,-15.6750
5.130000,-4.096686,-0.291726,-3.363125,0.268000,-0.490234,0.828050,-30.1809,-16.2336
5.135000,-4.028631,-0.215112,-3.334518,0.283895,-0.490653,0.814078,-31.1124,-16.7845
5.140000,-3.976208,-0.145014,-3.317882,0.281087,-0.510670,0.811324,-32.0191,-17.3272
5.145000,-3.911091,-0.081796,-3.282886,0.297416,-0.497479,0.785337,-32.9002,-17.8615
5.150000,-3.825418,-0.014588,-3.251324,0.310843,-0.511381,0.785155,-33.7550,-18.3872
5.155000,-3.752127,0.048623,-3.216705,0.326473,-0.531826,0.770390,-34.5828,-18.9040
5.160000,-3.678204,0.116689,-3.190493,0.344629,-0.539298,0.777966,-35.3830,-19.4117
5.165000,-3.601599,0.164852,-3.147655,0.339353,-0.571281,0.752962,-36.1549,-19.9100
5.170000,-3.525059,0.225265,-3.116501,0.336569,-0.554336,0.751870,-36.8978,-20.3986
5.175000,-3.426579,0.278418,-3.092682,0.350267,-0.567029,0.739618,-37.6113,-20.8774
5.180000,-3.341454,0.342696,-3.039120,0.369882,-0.585574,0.730120,-38.2948,-21.3461
5.185000,-3.255210,0.393020,-2.993544,0.351744,-0.589940,0.742177,-38.9476,-21.8044
5.190000,-3.164463,0.446459,-2.962703,0.377623,-0.591099,0.705841,-39.5692,-22.2523
5.195000,-3.062967,0.492510,-2.918453,0.406623,-0.595344,0.699890,-40.1593,-22.6893
5.200000,-2.975894,0.531168,-2.883093,0.387702,-0.589030,0.696766,-40.7172,-23.1154
5.205000,-2.868528,0.577421,-2.827845,0.414669,-0.608370,0.693972,-41.2426,-23.5303
5.210000,-2.758601,0.620336,-2.789621,0.407496,-0.603660,0.677409,-41.7350,-23.9338
5.215000,-2.660302,0.659818,-2.749407,0.401817,-0.613824,0.680533,-42.1941,-24.3258
5.220000,-2.565498,0.710806,-2.691342,0.406258,-0.620159,0.664446,-42.6194,-24.7060
5.225000,-2.445145,0.736038,-2.651536,0.431736,-0.634821,0.682063,-43.0107,-25.0742
5.230000,-2.339522,0.775100,-2.602686,0.437393,-0.626861,0.665713,-43.3676,-25.4303
5.235000,-2.221333,0.809754,-2.557920,0.445433,-0.626223,0.638736,-43.6898,-25.7742
5.240000,-2.107636,0.845383,-2.510007,0.444112,-0.633455,0.652086,-43.9771,-26.1055
5.245000,-1.995612,0.874025,-2.463514,0.433596,-0.616502,0.636945,-44.2292,-26.4242
5.250000,-1.890407,0.902105,-2.410785,0.456811,-0.631520,0.639295,-44.4460,-26.7302
5.255000,-1.770414,0.933131,-2.366220,0.453412,-0.608073,0.641688,-44.6272,-27.0232
5.260000,-1.646629,0.957570,-2.318853,0.470225,-0.628546,0.632438,-44.7728,-27.3032
5.265000,-1.520525,0.981647,-2.268789,0.476365,-0.607778,0.641320,-44.8826,-27.5699
5.270000,-1.400430,1.014298,-2.220233,0.479922,-0.618764,0.620890,-44.9565,-27.8234
5.275000,-1.281259,1.027447,-2.173698,0.478497,-0.629910,0.637836,-44.9944,-28.0633
5.280000,-1.152244,1.049938,-2.140831,0.467418,-0.604515,0.631107,-44.9964,-28.2897
5.285000,-1.038141,1.076414,-2.092310,0.472189,-0.615037,0.615378,-44.9625,-28.5024
5.290000,-0.901647,1.088295,-2.037459,0.496147,-0.612372,0.623598,-44.8926,-28.7014
5.295000,-0.779851,1.113840,-1.998454,0.470902,-0.634594,0.603079,-44.7868,-28.8864
5.300000,-0.656296,1.130665,-1.961811,0.502515,-0.642626,0.601642,-44.6452,-29.0575
5.305000,-0.534206,1.143735,-1.921054,0.489303,-0.587467,0.592878,-44.4679,-29.2145
5.310000,-0.398529,1.161788,-1.865762,0.483206,-0.620129,0.637241,-44.2550,-29.3574
5.315000,-0.279959,1.174281,-1.826907,0.491184,-0.588730,0.639486,-44.0068,-29.4861
5.320000,-0.144188,1.187278,-1.796801,0.485481,-0.600343,0.624471,-43.7234,-29.6006
5.325000,-0.027568,1.212382,-1.755496,0.490299,-0.598465,0.623683,-43.4051,-29.7007
5.330000,0.096660,1.226375,-1.712686,0.498704,-0.594869,0.617089,-43.0520,-29.7865
5.335000,0.219774,1.239951,-1.677963,0.494541,-0.578532,0.630613,-42.6646,-29.8578
5.340000,0.344812,1.258669,-1.633376,0.508562,-0.585604,0.630595,-42.2430,-29.9148
5.345000,0.475191,1.272846,-1.594686,0.493080,-0.566638,0.663412,-41.7877,-29.9572
5.350000,0.589483,1.286002,-1.571287,0.518489,-0.549955,0.673762,-41.2990,-29.9852
5.355000,0.717218,1.298372,-1.529852,0.482637,-0.567669,0.654218,-40.7772,-29.9987
5.360000,0.839673,1.306719,-1.501345,0.485617,-0.558823,0.661738,-40.2229,-29.9976
5.365000,0.962457,1.318979,-1.478252,0.504826,-0.557143,0.656800,-39.6364,-29.9821
5.370000,1.072247,1.336186,-1.449188,0.476970,-0.566468,0.676211,-39.0182,-29.9520
5.375000,1.199979,1.354558,-1.416645,0.485047,-0.531636,0.665343,-38.3688,-29.9075
5.380000,1.314592,1.363300,-1.397610,0.505777,-0.538541,0.678747,-37.6888,-29.8485
5.385000,1.432261,1.376379,-1.367120,0.493977,-0.512281,0.682326,-36.9786,-29.7751
5.390000,1.544628,1.394892,-1.343741,0.488913,-0.503971,0.692527,-36.2389,-29.6873
5.395000,1.666123,1.414146,-1.326944,0.476338,-0.519461,0.711642,-35.4702,-29.5851
5.400000,1.774398,1.422043,-1.302166,0.464143,-0.489131,0.717741,-34.6731,-29.4686
5.405000,1.885501,1.445889,-1.284941,0.472877,-0.492502,0.737992,-33.8483,-29.3379
5.410000,1.984864,1.454720,-1.254711,0.484503,-0.463690,0.732991,-32.9965,-29.1930
5.415000,2.096643,1.464691,-1.244685,0.497663,-0.449743,0.731691,-32.1183,-29.0339
5.420000,2.193333,1.481405,-1.229998,0.485823,-0.454811,0.740704,-31.2144,-28.8608
5.425000,2.303779,1.502316,-1.216798,0.486237,-0.431632,0.754740,-30.2856,-28.6738
5.430000,2.388733,1.510302,-1.201209,0.472899,-0.418471,0.753144,-29.3325,-28.4729
5.435000,2.499116,1.527667,-1.198376,0.476651,-0.417083,0.780909,-28.3560,-28.2582
5.440000,2.589653,1.532899,-1.196904,0.472650,-0.409403,0.781930,-27.3569,-28.0299
5.445000,2.673695,1.550729,-1.180785,0.469741,-0.398339,0.796605,-26.3358,-27.7880
5.450000,2.767340,1.571998,-1.178880,0.459417,-0.382245,0.822167,-25.2938,-27.5326
5.455000,2.855263,1.581780,-1.168188,0.463428,-0.349786,0.814517,-24.2315,-27.2640
5.460000,2.942314,1.596926,-1.175841,0.431756,-0.346007,0.817599,-23.1498,-26.9822
5.465000,3.018757,1.600684,-1.174420,0.453253,-0.339070,0.832391,-22.0496,-26.6873
5.470000,3.098926,1.625758,-1.174404,0.439471,-0.314233,0.844692,-20.9318,-26.3795
5.475000,3.180562,1.640637,-1.179869,0.456286,-0.306982,0.833033,-19.7973,-26.0589
5.480000,3.246154,1.651872,-1.177515,0.437789,-0.284478,0.850146,-18.6469,-25.7258
5.485000,3.321927,1.664004,-1.189576,0.418555,-0.299664,0.854417,-17.4816,-25.3802
5.490000,3.384679,1.663611,-1.198635,0.418392,-0.259335,0.885031,-16.3024,-25.0224
5.495000,3.449475,1.681137,-1.203346,0.411963,-0.242532,0.873667,-15.1101,-24.6524
5.500000,3.506125,1.693902,-1.216495,0.425982,-0.204019,0.882260,-13.9058,-24.2705
5.505000,3.564227,1.714484,-1.221140,0.384509,-0.197669,0.883714,-12.6903,-23.8769
5.510000,3.616668,1.704642,-1.239568,0.394887,-0.178547,0.914114,-11.4647,-23.4717
5.515000,3.672695,1.727831,-1.243337,0.389307,-0.144451,0.905562,-10.2299,-23.0552
5.520000,3.723663,1.731554,-1.267178,0.384242,-0.129613,0.913057,-8.9869,-22.6275
5.525000,3.756087,1.733794,-1.283057,0.374393,-0.110399,0.924138,-7.7368,-22.1889
5.530000,3.802403,1.750439,-1.297358,0.385537,-0.104643,0.940964,-6.4805,-21.7396
5.535000,3.835378,1.751740,-1.324588,0.359010,-0.071784,0.923498,-5.2190,-21.2797
5.540000,3.875428,1.747371,-1.331083,0.354698,-0.051366,0.932115,-3.9533,-20.8096
5.545000,3.902058,1.763754,-1.364566,0.332264,-0.033220,0.944924,-2.6845,-20.3294
5.550000,3.943499,1.764410,-1.379578,0.351111,-0.039701,0.944235,-1.4135,-19.8394
5.555000,3.946999,1.758480,-1.394028,0.320227,0.003506,0.940087,-0.1414,-19.3397
5.560000,3.965798,1.771263,-1.413929,0.319401,0.010547,0.953193,1.1309,-18.8307
5.565000,3.980148,1.759889,-1.437350,0.314404,0.029772,0.950522,2.4022,-18.3127
5.570000,3.998263,1.771267,-1.455715,0.307666,0.051839,0.946606,3.6716,-17.7857
5.575000,4.010078,1.768281,-1.476056,0.308121,0.080238,0.940128,4.9380,-17.2502
5.580000,4.007204,1.756033,-1.499686,0.297186,0.120355,0.941041,6.2006,-16.7063
5.585000,4.009770,1.756598,-1.529528,0.273299,0.110313,0.973588,7.4581,-16.1543
5.590000,4.011580,1.764051,-1.550535,0.277655,0.150594,0.940987,8.7097,-15.5945
5.595000,4.001014,1.741235,-1.579842,0.257486,0.171031,0.954038,9.9544,-15.0272
5.600000,3.982573,1.730082,-1.589911,0.254124,0.201862,0.932326,11.1910,-14.4526
5.605000,3.980710,1.731435,-1.604354,0.241288,0.211853,0.946352,12.4188,-13.8710
5.610000,3.955436,1.725503,-1.627149,0.233630,0.222387,0.956734,13.6366,-13.2827
5.615000,3.926317,1.720347,-1.644123,0.217434,0.259031,0.940642,14.8435,-12.6880
5.620000,3.901299,1.715802,-1.669900,0.198891,0.280320,0.916969,16.0385,-12.0872
5.625000,3.872918,1.720680,-1.698025,0.201630,0.303726,0.943915,17.2208,-11.4805
5.630000,3.839496,1.689412,-1.703999,0.183938,0.317014,0.930370,18.3892,-10.8683
5.635000,3.802889,1.693952,-1.721403,0.179754,0.314772,0.932670,19.5430,-10.2508
5.640000,3.764213,1.663972,-1.747841,0.151721,0.331051,0.934880,20.6811,-9.6283
5.645000,3.720288,1.656117,-1.764939,0.166176,0.360825,0.924259,21.8027,-9.0012
5.650000,3.676581,1.654125,-1.768852,0.137751,0.404853,0.905168,22.9069,-8.3697
5.655000,3.629714,1.643715,-1.789714,0.110365,0.394424,0.895771,23.9927,-7.7342
5.660000,3.578201,1.623839,-1.806441,0.127348,0.423264,0.915447,25.0594,-7.0950
5.665000,3.514018,1.607534,-1.814932,0.121134,0.435085,0.887579,26.1061,-6.4523
5.670000,3.454762,1.598857,-1.822908,0.117214,0.444789,0.887902,27.1318,-5.8065
5.675000,3.394259,1.592477,-1.832465,0.086114,0.470221,0.888496,28.1359,-5.1579
5.680000,3.318205,1.577642,-1.838536,0.096784,0.483633,0.868446,29.1175,-4.5068
5.685000,3.250366,1.568625,-1.845957,0.069037,0.502350,0.870115,30.0758,-3.8535
5.690000,3.172429,1.552152,-1.855256,0.052873,0.517338,0.860361,31.0101,-3.1983
5.695000,3.097453,1.544319,-1.859425,0.038423,0.526729,0.867040,31.9196,-2.5416
5.700000,3.027307,1.529896,-1.864691,0.019398,0.544206,0.842990,32.8036,-1.8837
5.705000,2.936758,1.523201,-1.862883,0.031304,0.547172,0.842062,33.6613,-1.2249
5.710000,2.848588,1.503806,-1.862286,0.010513,0.574651,0.834824,34.4922,-0.5655
5.715000,2.752874,1.499524,-1.865211,-0.012080,0.572697,0.815328,35.2955,0.0942
5.720000,2.653286,1.491691,-1.857427,-0.018072,0.577831,0.784690,36.0705,0.7539
5.725000,2.576123,1.485598,-1.862891,-0.035729,0.591106,0.800633,36.8167,1.4132
5.730000,2.477496,1.476397,-1.858225,-0.034965,0.609649,0.792000,37.5335,2.0718
5.735000,2.373218,1.458516,-1.854667,-0.056370,0.622476,0.780527,38.2203,2.7294
5.740000,2.265733,1.458761,-1.836693,-0.045847,0.634108,0.782421,38.8766,3.3857
5.745000,2.153595,1.452299,-1.838556,-0.074114,0.645086,0.779964,39.5017,4.0403
5.750000,2.051900,1.439949,-1.828681,-0.078891,0.637625,0.772263,40.0953,4.6930
